Participant,Condition,Gender,Cohort,Timepoint,Semester_Week,Test_Version,Part,Question,Item,Score,Item-Level Accuracy,Accuracy_Raw,Baseline_Threat,EMA_Threat,perception,rating
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Baseline,-3.0872483221476514,A,Qualitative,9,A09,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Anxiety,3
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Baseline,-3.0872483221476514,A,Qualitative,9,A09,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Difficulty,3
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Baseline,-3.0872483221476514,A,Qualitative,10,A10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Baseline,-3.0872483221476514,A,Qualitative,10,A10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,5
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Baseline,-3.0872483221476514,A,Qualitative,10,A10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Confidence,5
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Anxiety,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Difficulty,3
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,6
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,3,B03,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,3,B03,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,3,B03,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,5
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Confidence,6
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Anxiety,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Difficulty,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,3
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Categorization,6,B06,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,6
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Confidence,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Anxiety,3
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,8,B08,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Difficulty,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Confidence,2
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Anxiety,4
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,-0.9686800894854586,0.16666666666666666,Difficulty,5
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,10,B10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Confidence,1
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,10,B10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Anxiety,5
6UqmLoI4JDdKtX9z,Mindfulness,Men,Cohort 3,Posttest,-3.0872483221476514,B,Qualitative,10,B10,0,-0.4354198473282452,0,-0.9686800894854586,0.16666666666666666,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Quantitative,1,B01,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,2,B02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,3,B03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,4,B04,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,5,B05,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,6,B06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,2
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,6,B06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Categorization,6,B06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,7,B07,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,8,B08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,8,B08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,8,B08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,2
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,9,B09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,10,B10,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,10,B10,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Baseline,-3.0872483221476514,B,Qualitative,10,B10,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Quantitative,1,A01,0.2,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Quantitative,1,A01,0.2,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Quantitative,1,A01,0.2,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,2,A02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,6
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,2,A02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,2,A02,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,3,A03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,3,A03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,2
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,3,A03,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,4,A04,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,4,A04,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,4,A04,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,5,A05,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,5,A05,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,5,A05,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,6,A06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,6,A06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Categorization,6,A06,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,7,A07,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,7,A07,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,7,A07,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Confidence,3
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Anxiety,2
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,8,A08,0,-0.4354198473282452,0,0.09798657718120785,0.16666666666666663,Difficulty,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,9,A09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,9,A09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,1
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,9,A09,1,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,5
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,10,A10,0.5,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Confidence,4
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,10,A10,0.5,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Anxiety,2
oGsyUcaexVRvTlzD,Mindfulness,Women or Non-binary,Cohort 3,Posttest,-3.0872483221476514,A,Qualitative,10,A10,0.5,0.5645801526717549,1,0.09798657718120785,0.16666666666666663,Difficulty,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Quantitative,1,A01,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,6
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,2
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,2,A02,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,3,A03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,3,A03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,2
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,3,A03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,2
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,4,A04,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,5,A05,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,5,A05,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,5,A05,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,6,A06,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,6,A06,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Categorization,6,A06,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,7,A07,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,6
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,7,A07,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,2
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,7,A07,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,8,A08,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,8,A08,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,8,A08,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,3
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,9,A09,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,6
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Baseline,0.9127516778523486,A,Qualitative,10,A10,1,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Confidence,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Anxiety,4
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Quantitative,1,B01,0.222222222,0.5645801526717549,1,-1.635346756152125,-1.9166666666666667,Difficulty,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,6
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,2,B02,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,1
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Confidence,5
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Anxiety,2
Nj0nO2T7UJxT7zuM,Mindfulness,Men,Cohort 3,Posttest,0.9127516778523486,B,Categorization,3,B03,0,-0.4354198473282452,0,-1.635346756152125,-1.9166666666666667,Difficulty,4
